Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature Difference,Machine Failure(2),Machine Failure
1336,54.4,52,False,False,False,False,False,False,False,True,False,10.099999999999966,0,0
1515,36.6,54,False,False,False,False,False,False,False,True,False,10.0,0,0
1373,47.4,56,False,False,False,False,False,False,False,True,False,10.0,0,0
1454,51.2,58,False,False,False,False,False,False,True,False,False,9.899999999999975,0,0
1646,34.5,63,False,False,False,False,False,False,False,True,False,10.0,0,0
1548,37.3,65,False,False,False,False,False,False,False,False,True,9.899999999999975,0,0
1462,41.3,68,False,False,False,False,False,False,False,False,True,9.899999999999975,0,0
1702,33.1,71,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1409,60.9,73,False,False,False,False,False,False,False,True,False,10.0,0,0
1427,52.8,75,False,False,False,False,False,False,False,False,True,10.0,0,0
1450,43.4,80,False,False,False,False,False,False,False,True,False,10.0,0,0
1541,41.3,82,False,False,False,False,False,False,False,True,False,10.0,0,0
1484,38.0,84,False,False,False,False,False,False,False,False,True,9.900000000000034,0,0
1415,44.5,87,False,False,False,False,False,False,False,False,True,10.0,0,0
1496,46.4,90,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1465,45.2,92,False,False,False,False,False,False,False,False,True,10.100000000000025,0,0
2113,18.5,95,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1506,44.0,97,False,False,False,False,False,False,False,False,True,10.100000000000025,0,0
1689,28.9,100,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1650,29.4,102,False,False,False,False,False,False,False,True,False,10.199999999999989,0,0
1563,33.8,104,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1486,38.9,106,False,False,False,False,False,False,False,False,True,10.199999999999989,0,0
1732,25.7,109,False,False,False,False,False,False,False,True,False,10.099999999999966,0,0
1653,31.6,111,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1535,37.1,113,False,False,False,False,False,False,False,True,False,10.199999999999989,0,0
1637,37.2,115,False,False,False,False,False,False,False,True,False,10.199999999999989,0,0
1533,38.5,117,False,False,False,False,False,False,False,True,False,10.199999999999989,0,0
1378,51.2,119,False,False,False,False,False,False,False,True,False,10.199999999999989,0,0
1606,33.5,121,False,False,False,False,False,False,False,True,False,10.199999999999989,0,0
1539,32.3,123,False,False,False,False,False,False,False,True,False,10.399999999999975,0,0
1728,26.3,125,False,False,False,False,False,False,False,True,False,10.300000000000011,0,0
1656,36.3,127,False,False,False,False,False,False,True,False,False,10.300000000000011,0,0
1631,30.5,132,False,False,False,False,False,False,True,False,False,10.300000000000011,0,0
1447,46.5,137,False,False,False,False,False,False,True,False,False,10.399999999999975,0,0
1396,49.3,142,False,False,False,False,False,False,False,True,False,10.400000000000034,0,0
1390,52.5,144,False,False,False,False,False,False,False,True,False,10.400000000000034,0,0
1348,56.0,146,False,False,False,False,False,False,False,True,False,10.400000000000034,0,0
1491,35.9,148,False,False,False,False,False,False,False,False,True,10.400000000000034,0,0
1520,37.6,151,False,False,False,False,False,False,False,True,False,10.400000000000034,0,0
1509,33.0,153,False,False,False,False,False,False,False,True,False,10.300000000000011,0,0
1445,46.6,155,False,False,False,False,False,False,False,True,False,10.300000000000011,0,0
1354,51.8,157,False,False,False,False,False,False,False,True,False,10.300000000000011,0,0
1488,39.4,159,False,False,False,False,False,False,False,True,False,10.199999999999989,0,0
1654,28.6,161,False,False,False,False,False,False,True,False,False,10.199999999999989,0,0
1378,51.5,166,False,False,False,False,False,False,True,False,False,10.100000000000025,0,0
1750,30.6,171,False,False,False,False,False,False,False,True,False,10.099999999999966,0,0
1448,46.3,173,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1501,45.3,175,False,False,False,False,False,False,True,False,False,10.099999999999966,0,0
1654,32.0,180,False,False,False,False,False,False,False,False,True,10.099999999999966,0,0
1347,46.5,183,False,False,False,False,False,False,False,False,True,10.0,0,0
1486,37.1,186,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1466,45.2,188,False,False,False,False,False,False,True,False,False,10.0,0,0
1346,52.0,193,False,False,False,False,False,False,True,False,False,10.100000000000025,0,0
1314,42.4,198,False,False,False,False,False,False,False,True,False,10.0,0,0
1440,52.5,200,False,False,False,False,False,False,False,True,False,10.099999999999966,0,0
1608,39.5,202,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1296,58.2,204,False,False,False,False,False,False,True,False,False,10.100000000000025,0,0
1507,46.1,209,False,False,False,False,False,False,False,True,False,10.0,0,0
1343,51.6,211,False,False,False,False,False,False,False,False,True,10.0,0,0
1416,40.4,214,False,False,False,False,False,False,False,True,False,10.0,0,0
1288,47.2,216,False,False,False,False,False,False,False,True,False,9.900000000000034,0,0
1407,42.4,218,False,False,False,False,False,False,False,False,True,9.900000000000034,0,0
1608,39.2,221,False,False,False,False,False,False,False,True,False,9.799999999999956,0,0
1920,22.3,223,False,False,False,False,False,False,False,True,False,9.699999999999989,0,0
1386,48.2,225,False,False,False,False,False,False,False,False,True,9.699999999999989,0,0
1571,34.6,228,False,False,False,False,False,False,False,False,True,9.699999999999989,0,0
1613,36.9,231,False,False,False,False,False,False,False,False,True,9.800000000000011,0,0
1431,43.2,0,False,False,False,False,False,False,True,False,False,9.800000000000011,0,0
1380,47.3,5,False,False,False,False,False,False,False,False,True,9.800000000000011,0,0
1683,31.5,8,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1529,36.2,10,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1761,26.5,12,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1570,38.3,14,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
2156,18.0,16,False,False,False,False,False,False,False,False,True,9.899999999999975,0,0
1349,54.5,19,False,False,False,False,False,False,False,False,True,9.900000000000034,0,0
1431,39.3,22,False,False,False,False,False,False,False,True,False,10.0,0,0
1931,22.0,24,False,False,False,False,False,False,False,True,False,10.0,0,0
1428,43.4,26,False,False,False,False,False,False,True,False,False,10.0,0,0
1564,36.2,31,False,False,False,False,False,False,False,True,False,10.0,0,0
1425,44.0,33,False,False,False,False,False,False,True,False,False,10.099999999999966,0,0
1597,30.5,38,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1618,32.8,40,False,False,False,False,False,False,True,False,False,10.0,0,0
1520,38.0,45,False,False,False,False,False,False,False,False,True,10.0,0,0
1425,45.3,48,False,False,False,False,False,False,False,True,False,10.0,0,0
1398,38.2,50,False,False,False,False,False,False,False,True,False,10.099999999999966,0,0
1557,31.6,52,False,False,False,False,False,False,False,False,True,10.099999999999966,0,0
1519,43.9,55,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1619,34.9,57,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1814,21.4,59,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1521,39.4,61,False,False,False,False,False,False,False,True,False,10.199999999999989,0,0
1369,51.2,63,False,False,False,False,False,False,False,False,True,10.199999999999989,0,0
1336,53.3,68,False,False,False,False,False,False,False,True,False,10.300000000000011,0,0
1403,48.3,70,False,False,False,False,False,False,False,True,False,10.300000000000011,0,0
1413,44.3,72,False,False,False,False,False,False,False,False,True,10.300000000000011,0,0
1472,47.6,75,False,False,False,False,False,False,False,True,False,10.299999999999956,0,0
1452,47.9,77,False,False,False,False,False,False,False,False,True,10.100000000000025,0,0
1397,53.7,80,False,False,False,False,False,False,False,True,False,10.099999999999966,0,0
1455,40.6,82,False,False,False,False,False,False,False,True,False,10.099999999999966,0,0
1754,27.7,84,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1471,37.9,86,False,False,False,False,False,False,False,True,False,10.299999999999956,0,0
1389,48.1,88,False,False,False,False,False,False,False,False,True,10.199999999999989,0,0
1702,30.3,91,False,False,False,False,False,False,False,False,True,10.299999999999956,0,0
1401,54.6,94,False,False,False,False,False,False,False,False,True,10.399999999999975,0,0
1426,46.2,97,False,False,False,False,False,False,False,True,False,10.400000000000034,0,0
1496,38.3,99,False,False,False,False,False,False,False,True,False,10.300000000000011,0,0
1433,42.6,101,False,False,False,False,False,False,False,True,False,10.299999999999956,0,0
1438,46.6,103,False,False,False,False,False,False,False,False,True,10.400000000000034,0,0
1418,49.3,106,False,False,False,False,False,False,False,False,True,10.300000000000011,0,0
1580,36.6,109,False,False,False,False,False,False,False,False,True,10.199999999999989,0,0
1468,41.8,112,False,False,False,False,False,False,False,False,True,10.199999999999989,0,0
1522,41.7,115,False,False,False,False,False,False,False,False,True,10.099999999999966,0,0
1311,55.8,118,False,False,False,False,False,False,False,True,False,10.099999999999966,0,0
1316,56.5,120,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1853,23.6,122,False,False,False,False,False,False,True,False,False,10.100000000000025,0,0
1556,38.8,127,False,False,False,False,False,False,False,False,True,10.100000000000025,0,0
1567,34.3,130,False,False,False,False,False,False,False,False,True,10.100000000000025,0,0
1546,37.7,133,False,False,False,False,False,False,False,False,True,10.200000000000044,0,0
1382,51.2,136,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
2003,20.2,138,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1748,29.9,140,False,False,False,False,False,False,False,True,False,10.099999999999966,0,0
1518,40.1,142,False,False,False,False,False,False,True,False,False,10.100000000000025,0,0
1475,42.0,147,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1634,29.2,149,False,False,False,False,False,False,False,True,False,10.0,0,0
1689,32.9,151,False,False,False,False,False,False,False,True,False,10.0,0,0
1636,35.3,153,False,False,False,False,False,False,False,False,True,10.0,0,0
2235,15.8,156,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1615,35.6,158,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1618,29.5,160,False,False,False,False,False,False,True,False,False,10.0,0,0
1407,53.0,165,False,False,False,False,False,False,False,False,True,10.099999999999966,0,0
1450,43.3,168,False,False,False,False,False,False,False,True,False,10.0,0,0
1889,23.8,170,False,False,False,False,False,False,False,True,False,10.0,0,0
1568,38.2,172,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1804,25.8,174,False,False,False,False,False,False,False,True,False,10.0,0,0
1582,37.5,176,False,False,False,False,False,False,False,True,False,10.0,0,0
2047,17.9,178,False,False,False,False,False,False,False,False,True,9.899999999999975,0,0
1601,34.0,181,False,False,False,False,False,False,False,True,False,10.0,0,0
1615,32.0,183,False,False,False,False,False,False,False,True,False,10.0,0,0
1452,43.6,185,False,False,False,False,False,False,False,False,True,9.900000000000034,0,0
1695,30.2,188,False,False,False,False,False,False,False,False,True,9.900000000000034,0,0
1790,26.2,191,False,False,False,False,False,False,False,False,True,9.900000000000034,0,0
1533,39.3,194,False,False,False,False,False,False,False,False,True,9.800000000000011,0,0
1813,28.5,197,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1492,36.7,199,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1479,43.3,201,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1371,44.7,205,False,False,False,False,False,False,False,False,True,9.899999999999975,0,0
1468,36.2,208,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1517,41.7,210,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1352,46.4,212,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1389,50.0,214,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1505,36.2,0,False,False,False,False,False,False,False,False,True,9.800000000000011,0,0
1538,36.7,3,False,False,False,False,False,False,False,True,False,9.700000000000044,0,0
1482,37.0,5,False,False,False,False,False,False,False,True,False,9.900000000000034,0,0
1599,33.0,7,False,False,False,False,False,False,False,False,True,9.900000000000034,0,0
1476,39.0,10,False,False,False,False,False,False,False,True,False,9.900000000000034,0,0
1509,37.5,12,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1708,29.1,14,False,False,False,False,False,False,False,True,False,9.900000000000034,0,0
1658,28.5,18,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1375,57.2,20,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1402,48.1,22,False,False,False,False,False,False,False,False,True,9.900000000000034,0,0
1452,47.3,25,False,False,False,False,False,False,False,False,True,9.800000000000011,0,0
1483,40.8,28,False,False,False,False,False,False,False,False,True,9.899999999999975,0,0
1477,38.4,31,False,False,False,False,False,False,True,False,False,9.900000000000034,0,0
1924,22.4,36,False,False,False,False,False,False,False,False,True,9.899999999999975,0,0
1609,28.7,39,False,False,False,False,False,False,True,False,False,9.800000000000011,0,0
1886,21.1,44,False,False,False,False,False,False,False,False,True,9.899999999999975,0,0
1616,29.6,47,False,False,False,False,False,False,False,True,False,9.900000000000034,0,0
1442,43.2,49,False,False,False,False,False,False,False,True,False,10.0,0,0
1407,45.1,51,False,False,False,False,False,False,False,True,False,10.0,0,0
1461,41.3,53,False,False,False,False,False,False,False,False,True,10.0,0,0
1522,46.2,56,False,False,False,False,False,False,False,False,True,10.099999999999966,0,0
1432,48.1,59,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1438,49.0,61,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1678,28.1,63,False,False,False,False,False,False,False,False,True,10.099999999999966,0,0
1514,38.7,66,False,False,False,False,False,False,False,False,True,10.099999999999966,0,0
1534,41.3,69,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1486,41.2,71,False,False,False,False,False,False,False,False,True,10.100000000000025,0,0
1925,22.0,74,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1724,30.0,76,False,False,False,False,False,False,False,False,True,10.100000000000025,0,0
1549,35.5,79,False,False,False,False,False,False,False,False,True,10.0,0,0
1457,47.7,82,False,False,False,False,False,False,False,True,False,10.099999999999966,0,0
1453,43.9,84,False,False,False,False,False,False,False,True,False,10.099999999999966,0,0
1578,44.4,86,False,False,False,False,False,False,False,True,False,10.199999999999989,0,0
1325,61.4,88,False,False,False,False,False,False,False,False,True,10.200000000000044,0,0
1471,39.3,91,False,False,False,False,False,False,False,True,False,10.200000000000044,0,0
1472,40.0,93,False,False,False,False,False,False,False,False,True,10.300000000000011,0,0
1457,37.4,96,False,False,False,False,False,False,False,True,False,10.200000000000044,0,0
1402,55.3,98,False,False,False,False,False,False,False,True,False,10.0,0,0
1477,41.5,100,False,False,False,False,False,False,False,True,False,10.0,0,0
1727,30.1,102,False,False,False,False,False,False,False,False,True,10.0,0,0
1995,20.2,105,False,False,False,False,False,False,False,True,False,10.0,0,0
1370,52.5,107,False,False,False,False,False,False,False,True,False,10.0,0,0
1228,66.4,109,False,False,False,False,False,False,False,True,False,10.0,0,0
1499,38.0,111,False,False,False,False,False,False,False,True,False,10.100000000000025,0,0
1508,46.9,113,False,False,False,False,False,False,False,False,True,10.0,0,0
1473,44.2,116,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1640,37.6,118,False,False,False,False,False,False,True,False,False,10.0,0,0
1429,42.5,123,False,False,False,False,False,False,False,True,False,10.0,0,0
1470,40.9,125,False,False,False,False,False,False,False,True,False,10.0,0,0
1581,37.0,127,False,False,False,False,False,False,False,True,False,10.0,0,0
1740,28.9,129,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1390,40.6,131,False,False,False,False,False,False,True,False,False,9.900000000000034,0,0
1988,19.7,136,False,False,False,False,False,False,False,False,True,9.900000000000034,0,0
1452,43.0,139,False,False,False,False,False,False,False,False,True,9.899999999999975,0,0
1586,33.4,142,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1589,34.3,144,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1486,45.7,146,False,False,False,False,False,False,False,True,False,10.0,0,0
1755,27.9,148,False,False,False,False,False,False,False,True,False,10.0,0,0
1575,34.6,150,False,False,False,False,False,False,False,False,True,9.899999999999975,0,0
1615,37.7,153,False,False,False,False,False,False,False,False,True,10.0,0,0
1436,41.8,156,False,False,False,False,False,False,False,False,True,10.0,0,0
1470,40.6,159,False,False,False,False,False,False,False,False,True,10.0,0,0
2089,19.8,162,False,False,False,False,False,False,False,False,True,10.0,0,0
1564,37.0,165,False,False,False,False,False,False,False,True,False,10.099999999999966,0,0
1420,47.4,167,False,False,False,False,False,False,False,False,True,10.100000000000025,0,0
1711,29.1,170,False,False,False,False,False,False,False,True,False,10.0,0,0
1555,35.3,172,False,False,False,False,False,False,False,True,False,10.099999999999966,0,0
1592,35.7,174,False,False,False,False,False,False,False,False,True,10.0,0,0
1765,24.2,179,False,False,False,False,False,False,False,False,True,9.899999999999975,0,0
1634,31.2,182,False,False,False,False,False,False,False,True,False,10.0,0,0
1508,41.5,184,False,False,False,False,False,False,False,True,False,10.0,0,0
1774,29.6,186,False,False,False,False,False,False,False,True,False,10.099999999999966,0,0
1677,29.1,188,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1570,34.0,192,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1479,44.3,194,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1558,34.9,196,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1358,48.1,198,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1656,30.7,200,False,False,False,False,False,False,True,False,False,9.800000000000011,0,0
1523,35.8,205,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1403,40.6,207,False,False,False,False,False,False,True,False,False,9.800000000000011,0,0
1362,51.6,212,False,False,False,False,False,False,False,False,True,9.800000000000011,0,0
1778,27.1,215,False,False,False,False,False,False,False,False,True,9.900000000000034,0,0
1448,38.2,218,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1559,40.1,220,False,False,False,False,False,False,True,False,False,9.699999999999989,0,0
1416,42.2,225,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1633,27.8,0,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1573,31.2,2,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1517,44.3,4,False,False,False,False,False,False,False,True,False,9.900000000000034,0,0
1515,37.3,6,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1527,45.3,8,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1396,45.1,12,False,False,False,False,False,False,False,False,True,9.799999999999956,0,0
1492,44.6,15,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1975,19.7,17,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1475,35.3,19,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1495,37.3,21,False,False,False,False,False,False,True,False,False,9.899999999999975,0,0
1553,35.8,26,False,False,False,False,False,False,False,True,False,10.0,0,0
1918,21.7,28,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1413,46.6,30,False,False,False,False,False,False,False,False,True,9.899999999999975,0,0
1437,56.0,33,False,False,False,False,False,False,False,True,False,10.0,0,0
1450,45.9,35,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1910,21.9,37,False,False,False,False,False,False,False,False,True,9.899999999999975,0,0
1749,26.4,40,False,False,False,False,False,False,False,True,False,10.0,0,0
1916,22.0,42,False,False,False,False,False,False,True,False,False,9.899999999999975,0,0
1428,45.3,47,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1578,38.4,49,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1571,39.9,51,False,False,False,False,False,False,False,True,False,9.900000000000034,0,0
1729,30.2,53,False,False,False,False,False,False,False,True,False,9.900000000000034,0,0
1701,30.4,55,False,False,False,False,False,False,False,True,False,9.900000000000034,0,0
1493,45.8,57,False,False,False,False,False,False,False,True,False,9.900000000000034,0,0
1554,32.7,59,False,False,False,False,False,False,False,False,True,9.899999999999975,0,0
1497,43.2,62,False,False,False,False,False,False,False,True,False,10.0,0,0
1679,29.8,64,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1510,44.5,66,False,False,False,False,False,False,False,False,True,9.899999999999975,0,0
1296,54.9,69,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1404,41.8,71,False,False,False,False,False,False,False,True,False,9.899999999999975,0,0
1519,34.9,73,False,False,False,False,False,False,False,False,True,9.900000000000034,0,0
1696,27.3,76,False,False,False,False,False,False,False,False,True,9.800000000000011,0,0
1669,28.4,79,False,False,False,False,False,False,False,False,True,9.800000000000011,0,0
1447,40.7,82,False,False,False,False,False,False,False,True,False,9.900000000000034,0,0
1418,46.3,84,False,False,False,False,False,False,False,False,True,9.900000000000034,0,0
1407,40.5,87,False,False,False,False,False,False,False,True,False,9.900000000000034,0,0
1434,44.5,89,False,False,False,False,False,False,False,True,False,9.699999999999989,0,0
1360,48.8,91,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1402,53.7,93,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1552,34.9,95,False,False,False,False,False,False,False,True,False,9.700000000000044,0,0
1392,44.2,97,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1521,41.0,99,False,False,False,False,False,False,False,True,False,9.699999999999989,0,0
1724,27.5,101,False,False,False,False,False,False,False,True,False,9.699999999999989,0,0
1455,46.1,103,False,False,False,False,False,False,False,False,True,9.699999999999989,0,0
1366,50.6,106,False,False,False,False,False,False,True,False,False,9.600000000000025,0,0
1407,43.9,111,False,False,False,False,False,False,True,False,False,9.5,0,0
1470,49.3,116,False,False,False,False,False,False,False,True,False,9.699999999999989,0,0
1359,50.8,118,False,False,False,False,False,False,False,False,True,9.699999999999989,0,0
1792,25.8,121,False,False,False,False,False,False,True,False,False,9.699999999999989,0,0
1552,37.9,126,False,False,False,False,False,False,False,False,True,9.799999999999956,0,0
1612,32.9,129,False,False,False,False,False,False,False,True,False,9.800000000000011,0,0
1424,41.4,131,False,False,False,False,False,False,False,False,True,9.800000000000011,0,0
1341,59.3,134,False,False,False,False,False,False,True,False,False,9.699999999999989,0,0
1479,38.2,139,False,False,False,False,False,False,False,True,False,9.600000000000025,0,0
1413,50.1,141,False,False,False,False,False,False,False,True,False,9.699999999999989,0,0
2165,17.4,143,False,False,False,False,False,False,False,True,False,9.599999999999966,0,0
1641,33.0,145,False,False,False,False,False,False,False,False,True,9.699999999999989,0,0
1495,40.8,148,False,False,False,False,False,False,False,False,True,9.699999999999989,0,0
1576,30.4,151,False,False,False,False,False,False,False,True,False,9.699999999999989,0,0
1467,37.1,153,False,False,False,False,False,False,False,True,False,9.699999999999989,0,0
1479,41.2,155,False,False,False,False,False,False,False,True,False,9.600000000000025,0,0
1596,33.9,157,False,False,False,False,False,False,False,True,False,9.599999999999966,0,0
1512,36.9,159,False,False,False,False,False,False,False,False,True,9.599999999999966,0,0
1414,38.8,162,False,False,False,False,False,False,False,True,False,9.5,0,0
1390,57.4,164,False,False,False,False,False,False,False,True,False,9.5,0,0
1644,31.6,166,False,False,False,False,False,False,False,True,False,9.5,0,0
1394,42.8,168,False,False,False,False,False,False,False,False,True,9.5,0,0
1324,52.4,171,False,False,False,False,False,False,False,True,False,9.399999999999975,0,0
1476,43.6,173,False,False,False,False,False,False,False,True,False,9.399999999999975,0,0
2204,16.6,175,False,False,False,False,False,False,False,True,False,9.399999999999975,0,0
1665,30.9,177,False,False,False,False,False,False,False,False,True,9.399999999999975,0,0
1445,41.7,180,False,False,False,False,False,False,False,True,False,9.5,0,0
1457,46.8,182,False,False,False,False,False,False,True,False,False,9.5,0,0
1492,46.3,187,False,False,False,False,False,False,False,True,False,9.399999999999975,0,0
1542,35.5,191,False,False,False,False,False,False,False,True,False,9.400000000000034,0,0
1520,37.7,193,False,False,False,False,False,False,False,True,False,9.399999999999975,0,0
1598,36.5,195,False,False,False,False,False,False,False,False,True,9.399999999999975,0,0
1538,36.1,198,False,False,False,False,False,False,False,True,False,9.5,0,0
1615,30.9,200,False,False,False,False,False,False,False,True,False,9.5,0,0
1408,47.0,202,False,False,False,False,False,False,False,True,False,9.5,0,0
1376,49.1,0,False,False,False,False,False,False,False,True,False,9.599999999999966,0,0
1583,40.7,2,False,False,False,False,False,False,False,False,True,9.599999999999966,0,0
1396,47.4,5,False,False,False,False,False,False,False,False,True,9.600000000000025,0,0
1436,45.3,8,False,False,False,False,False,False,False,True,False,9.599999999999966,0,0
1417,47.6,10,False,False,False,False,False,False,False,True,False,9.5,0,0
1641,33.4,12,False,False,False,False,False,False,False,True,False,9.600000000000025,0,0
1698,27.3,14,False,False,False,False,False,False,False,False,True,9.600000000000025,0,0
1541,39.1,17,False,False,False,False,False,False,False,True,False,9.5,0,0
1383,46.6,19,False,False,False,False,False,False,False,True,False,9.5,0,0
1368,46.8,21,False,False,False,False,False,False,False,True,False,9.599999999999966,0,0
1570,35.2,23,False,False,False,False,False,False,False,True,False,9.599999999999966,0,0
1616,33.5,25,False,False,False,False,False,False,False,True,False,9.600000000000025,0,0
1444,43.2,27,False,False,False,False,False,False,False,False,True,9.600000000000025,0,0
2021,18.8,30,False,False,False,False,False,False,False,True,False,9.5,0,0
1702,29.3,32,False,False,False,False,False,False,False,False,True,9.600000000000025,0,0
1429,52.7,35,False,False,False,False,False,False,False,False,True,9.5,0,0
1711,28.9,38,False,False,False,False,False,False,False,True,False,9.600000000000025,0,0
1543,32.9,40,False,False,False,False,False,False,False,False,True,9.5,0,0
1628,32.2,43,False,False,False,False,False,False,False,True,False,9.5,0,0
1233,64.6,45,False,False,False,False,False,False,False,True,False,9.600000000000025,0,0
1461,40.6,47,False,False,False,False,False,False,False,True,False,9.600000000000025,0,0
1568,38.3,49,False,False,False,False,False,False,False,True,False,9.5,0,0
1432,54.4,51,False,False,False,False,False,False,False,True,False,9.5,0,0
1527,41.1,53,False,False,False,False,False,False,False,False,True,9.5,0,0
1455,41.2,56,False,False,False,False,False,False,False,False,True,9.5,0,0
1418,45.4,59,False,False,False,False,False,False,False,False,True,9.5,0,0
1719,29.5,62,False,False,False,False,False,False,False,True,False,9.5,0,0
1734,31.3,64,False,False,False,False,False,False,False,False,True,9.600000000000025,0,0
1426,46.1,67,False,False,False,False,False,False,False,False,True,9.5,0,0
1611,35.2,70,False,False,False,False,False,False,False,True,False,9.5,0,0
1479,41.1,72,False,False,False,False,False,False,False,False,True,9.5,0,0
1317,50.9,75,False,False,False,False,False,False,False,True,False,9.5,0,0
1248,61.4,77,False,False,False,False,False,False,False,True,False,9.5,0,0
1932,21.7,79,False,False,False,False,False,False,False,True,False,9.5,0,0
1547,35.8,81,False,False,False,False,False,False,False,False,True,9.399999999999975,0,0
1614,31.6,84,False,False,False,False,False,False,False,True,False,9.399999999999975,0,0
1512,44.9,86,False,False,False,False,False,False,True,False,False,9.399999999999975,0,0
1529,38.7,91,False,False,False,False,False,False,False,True,False,9.399999999999975,0,0
1782,24.9,93,False,False,False,False,False,False,True,False,False,9.5,0,0
1429,39.4,98,False,False,False,False,False,False,False,True,False,9.5,0,0
1309,60.7,100,False,False,False,False,False,False,False,False,True,9.399999999999975,0,0
1428,44.1,103,False,False,False,False,False,False,False,True,False,9.399999999999975,0,0
1385,49.2,105,False,False,False,False,False,False,False,True,False,9.400000000000034,0,0
1517,39.4,107,False,False,False,False,False,False,False,True,False,9.5,0,0
1576,39.6,109,False,False,False,False,False,False,False,False,True,9.400000000000034,0,0
1437,51.2,112,False,False,False,False,False,False,False,True,False,9.400000000000034,0,0
1457,50.5,114,False,False,False,False,False,False,True,False,False,9.400000000000034,0,0
1532,37.5,119,False,False,False,False,False,False,False,True,False,9.399999999999975,0,0
1603,32.6,121,False,False,False,False,False,False,False,False,True,9.399999999999975,0,0
1563,34.4,124,False,False,False,False,False,False,False,True,False,9.399999999999975,0,0
1617,34.5,126,False,False,False,False,False,False,False,True,False,9.300000000000011,0,0
1686,26.9,128,False,False,False,False,False,False,False,False,True,9.300000000000011,0,0
